Nummer	Kenmerk	Omschrijving	period_start	Jaar	expmean_est	expmean_lwr	expmean_upr
362	Ecologische amplitude	Brede amplitude	1990	1995	0.973470175	0.908660863	1.042901944
363	Ecologische amplitude	Brede amplitude	1990	1996	0.980195453	0.929555363	1.0335943
364	Ecologische amplitude	Brede amplitude	1990	1997	0.986160025	0.949220633	1.024536931
365	Ecologische amplitude	Brede amplitude	1990	1998	0.991403653	0.967553077	1.015842156
366	Ecologische amplitude	Brede amplitude	1990	1999	0.995990552	0.984489266	1.007626201
367	Ecologische amplitude	Brede amplitude	1990	2001	1.003515728	0.993053976	1.014087694
368	Ecologische amplitude	Brede amplitude	1990	2002	1.006615653	0.986838037	1.02678964
369	Ecologische amplitude	Brede amplitude	1990	2003	1.009363105	0.981340379	1.038186036
370	Ecologische amplitude	Brede amplitude	1990	2004	1.011800261	0.976470189	1.048408625
371	Ecologische amplitude	Brede amplitude	1990	2005	1.013944066	0.972049269	1.057644506
372	Ecologische amplitude	Brede amplitude	1990	2006	1.01578466	0.967816897	1.066129841
373	Ecologische amplitude	Brede amplitude	1990	2007	1.017286241	0.963450581	1.074130128
374	Ecologische amplitude	Brede amplitude	1990	2008	1.018390302	0.958601627	1.081908041
375	Ecologische amplitude	Brede amplitude	1990	2009	1.019021154	0.952938531	1.089686354
376	Ecologische amplitude	Brede amplitude	1990	2010	1.019093533	0.946186333	1.097618505
377	Ecologische amplitude	Brede amplitude	1990	2011	1.018521828	0.938150966	1.105778016
378	Ecologische amplitude	Brede amplitude	1990	2012	1.017230085	0.9287251	1.114169356
379	Ecologische amplitude	Brede amplitude	1990	2013	1.015161508	0.917880663	1.122752586
380	Ecologische amplitude	Brede amplitude	1990	2014	1.012285919	0.90565651	1.13146957
381	Ecologische amplitude	Brede amplitude	1990	2015	1.008603632	0.892146589	1.140262485
382	Ecologische amplitude	Brede amplitude	1990	2016	1.004144556	0.877488389	1.149082201
383	Ecologische amplitude	Brede amplitude	1990	2017	0.998961931	0.861847942	1.157889797
384	Ecologische amplitude	Brede amplitude	1990	2018	0.993120752	0.845397804	1.166656482
385	Ecologische amplitude	Smalle amplitude	1950	1950	0.872556757	0.630886448	1.206802424
386	Ecologische amplitude	Smalle amplitude	1950	1951	0.872381943	0.645863419	1.178345503
387	Ecologische amplitude	Smalle amplitude	1950	1952	0.871503589	0.658349246	1.153671111
388	Ecologische amplitude	Smalle amplitude	1950	1953	0.869942832	0.667606537	1.133602636
389	Ecologische amplitude	Smalle amplitude	1950	1954	0.867771997	0.673112511	1.118725663
390	Ecologische amplitude	Smalle amplitude	1950	1955	0.865117089	0.67478998	1.10912669
391	Ecologische amplitude	Smalle amplitude	1950	1956	0.862147234	0.673123508	1.104251811
392	Ecologische amplitude	Smalle amplitude	1950	1957	0.859055086	0.669064864	1.102995661
393	Ecologische amplitude	Smalle amplitude	1950	1958	0.856035288	0.66377529	1.103982666
394	Ecologische amplitude	Smalle amplitude	1950	1959	0.853264904	0.658353111	1.105882213
395	Ecologische amplitude	Smalle amplitude	1950	1960	0.850890045	0.653660335	1.10763011
396	Ecologische amplitude	Smalle amplitude	1950	1961	0.849019103	0.650262803	1.108526328
397	Ecologische amplitude	Smalle amplitude	1950	1962	0.84772257	0.648447727	1.10823668
398	Ecologische amplitude	Smalle amplitude	1950	1963	0.847041853	0.648285271	1.106734847
399	Ecologische amplitude	Smalle amplitude	1950	1964	0.846996818	0.649691558	1.104221843
400	Ecologische amplitude	Smalle amplitude	1950	1965	0.847587733	0.652474575	1.10104668
401	Ecologische amplitude	Smalle amplitude	1950	1966	0.848803115	0.6563991	1.097604686
402	Ecologische amplitude	Smalle amplitude	1950	1967	0.8506251	0.66124376	1.094245579
403	Ecologische amplitude	Smalle amplitude	1950	1968	0.853029767	0.666830843	1.091220945
404	Ecologische amplitude	Smalle amplitude	1950	1969	0.855984518	0.673040445	1.088655965
405	Ecologische amplitude	Smalle amplitude	1950	1970	0.859446803	0.679810891	1.086550417
406	Ecologische amplitude	Smalle amplitude	1950	1971	0.863360421	0.687120833	1.084803692
407	Ecologische amplitude	Smalle amplitude	1950	1972	0.867651172	0.694959878	1.083254704
408	Ecologische amplitude	Smalle amplitude	1950	1973	0.872225522	0.703292626	1.081736583
409	Ecologische amplitude	Smalle amplitude	1950	1974	0.876976326	0.712032353	1.08012996
410	Ecologische amplitude	Smalle amplitude	1950	1975	0.881789726	0.721029463	1.078392994
411	Ecologische amplitude	Smalle amplitude	1950	1976	0.886556162	0.730078623	1.076571487
412	Ecologische amplitude	Smalle amplitude	1950	1977	0.891181712	0.738946757	1.074779524
413	Ecologische amplitude	Smalle amplitude	1950	1978	0.89559811	0.747416785	1.073157562
414	Ecologische amplitude	Smalle amplitude	1950	1979	0.899769535	0.75533382	1.071824398
415	Ecologische amplitude	Smalle amplitude	1950	1980	0.903695865	0.762648244	1.070829471
416	Ecologische amplitude	Smalle amplitude	1950	1981	0.907411664	0.769440174	1.070123391
417	Ecologische amplitude	Smalle amplitude	1950	1982	0.910980953	0.775914652	1.069558741
418	Ecologische amplitude	Smalle amplitude	1950	1983	0.914488568	0.782367963	1.068920739
419	Ecologische amplitude	Smalle amplitude	1950	1984	0.918029437	0.78913527	1.067976657
420	Ecologische amplitude	Smalle amplitude	1950	1985	0.921697392	0.796534053	1.066528266
421	Ecologische amplitude	Smalle amplitude	1950	1986	0.925575113	0.804815962	1.064453652
422	Ecologische amplitude	Smalle amplitude	1950	1987	0.929726556	0.814135012	1.06172988
423	Ecologische amplitude	Smalle amplitude	1950	1988	0.934192612	0.824535649	1.058433116
424	Ecologische amplitude	Smalle amplitude	1950	1989	0.938990082	0.835961159	1.054716914
425	Ecologische amplitude	Smalle amplitude	1950	1990	0.944113336	0.848280423	1.050772796
426	Ecologische amplitude	Smalle amplitude	1950	1991	0.949537472	0.861328031	1.046780527
427	Ecologische amplitude	Smalle amplitude	1950	1992	0.955221433	0.874948558	1.04285901
428	Ecologische amplitude	Smalle amplitude	1950	1993	0.961109781	0.889033586	1.039029375
429	Ecologische amplitude	Smalle amplitude	1950	1994	0.967132401	0.903540006	1.035200517
430	Ecologische amplitude	Smalle amplitude	1950	1995	0.973202578	0.918483156	1.031181957
431	Ecologische amplitude	Smalle amplitude	1950	1996	0.979214863	0.933906904	1.026720911
432	Ecologische amplitude	Smalle amplitude	1950	1997	0.985044695	0.949840886	1.021553257
433	Ecologische amplitude	Smalle amplitude	1950	1998	0.990551453	0.966258596	1.015455061
434	Ecologische amplitude	Smalle amplitude	1950	1999	0.995585686	0.983047933	1.008283345
435	Ecologische amplitude	Smalle amplitude	1950	2001	1.00366188	0.990678057	1.016815868
436	Ecologische amplitude	Smalle amplitude	1950	2002	1.006465835	0.980492781	1.03312691
437	Ecologische amplitude	Smalle amplitude	1950	2003	1.008342067	0.969700959	1.048522964
438	Ecologische amplitude	Smalle amplitude	1950	2004	1.009259396	0.958610874	1.06258395
439	Ecologische amplitude	Smalle amplitude	1950	2005	1.009221395	0.947543899	1.0749136
440	Ecologische amplitude	Smalle amplitude	1950	2006	1.008256303	0.936788057	1.085176915
441	Ecologische amplitude	Smalle amplitude	1950	2007	1.006402822	0.92654514	1.093143329
442	Ecologische amplitude	Smalle amplitude	1950	2008	1.003694914	0.916876071	1.098734619
443	Ecologische amplitude	Smalle amplitude	1950	2009	1.000149188	0.907652466	1.102072033
444	Ecologische amplitude	Smalle amplitude	1950	2010	0.995757623	0.898528927	1.103507315
445	Ecologische amplitude	Smalle amplitude	1950	2011	0.990487516	0.888954756	1.103616932
446	Ecologische amplitude	Smalle amplitude	1950	2012	0.984289118	0.878245025	1.103137552
447	Ecologische amplitude	Smalle amplitude	1950	2013	0.977109732	0.865716936	1.102835567
448	Ecologische amplitude	Smalle amplitude	1950	2014	0.968911319	0.850860318	1.103341082
449	Ecologische amplitude	Smalle amplitude	1950	2015	0.959687021	0.833471348	1.105016003
450	Ecologische amplitude	Smalle amplitude	1950	2016	0.949471216	0.81368298	1.10791993
451	Ecologische amplitude	Smalle amplitude	1950	2017	0.938338205	0.791884349	1.111877747
452	Ecologische amplitude	Smalle amplitude	1950	2018	0.926386699	0.768578612	1.116596668
453	Ecologische amplitude	Smalle amplitude	1990	1990	0.868854124	0.713583481	1.057910545
454	Ecologische amplitude	Smalle amplitude	1990	1991	0.885876219	0.745026503	1.053354037
455	Ecologische amplitude	Smalle amplitude	1990	1992	0.902355432	0.77671282	1.048322243
456	Ecologische amplitude	Smalle amplitude	1990	1993	0.918140006	0.808340453	1.042853995
457	Ecologische amplitude	Smalle amplitude	1990	1994	0.933076392	0.839556286	1.037013918
458	Ecologische amplitude	Smalle amplitude	1990	1995	0.947029144	0.869991101	1.030888934
459	Ecologische amplitude	Smalle amplitude	1990	1996	0.959896675	0.89929288	1.02458459
460	Ecologische amplitude	Smalle amplitude	1990	1997	0.97162088	0.927154039	1.018220376
461	Ecologische amplitude	Smalle amplitude	1990	1998	0.982189245	0.95332943	1.011922724
462	Ecologische amplitude	Smalle amplitude	1990	1999	0.991629678	0.977644995	1.005814405
463	Ecologische amplitude	Smalle amplitude	1990	2001	1.007374915	0.994548677	1.020366567
464	Ecologische amplitude	Smalle amplitude	1990	2002	1.013833041	0.989476724	1.038788898
465	Ecologische amplitude	Smalle amplitude	1990	2003	1.019445774	0.984732844	1.055382375
466	Ecologische amplitude	Smalle amplitude	1990	2004	1.024268868	0.980189281	1.070330735
467	Ecologische amplitude	Smalle amplitude	1990	2005	1.028337033	0.975641818	1.08387836
468	Ecologische amplitude	Smalle amplitude	1990	2006	1.031661517	0.970821162	1.096314675
469	Ecologische amplitude	Smalle amplitude	1990	2007	1.034230476	0.96541662	1.107949311
470	Ecologische amplitude	Smalle amplitude	1990	2008	1.036011928	0.959109805	1.119080118
471	Ecologische amplitude	Smalle amplitude	1990	2009	1.036959008	0.951612157	1.129960327
472	Ecologische amplitude	Smalle amplitude	1990	2010	1.03701716	0.94269771	1.140773525
473	Ecologische amplitude	Smalle amplitude	1990	2011	1.036132678	0.932223903	1.151623471
474	Ecologische amplitude	Smalle amplitude	1990	2012	1.034261789	0.920137886	1.16254038
475	Ecologische amplitude	Smalle amplitude	1990	2013	1.031379132	0.906470785	1.17349939
476	Ecologische amplitude	Smalle amplitude	1990	2014	1.027484339	0.891324746	1.184443797
477	Ecologische amplitude	Smalle amplitude	1990	2015	1.022605305	0.874856667	1.195306214
478	Ecologische amplitude	Smalle amplitude	1990	2016	1.01679693	0.857260095	1.206023707
479	Ecologische amplitude	Smalle amplitude	1990	2017	1.010134454	0.838744567	1.216546318
480	Ecologische amplitude	Smalle amplitude	1990	2018	1.002701015	0.819510882	1.226840726
481	Ecotoopgroep	A12	1950	1950	1.234258474	0.868838635	1.753368141
482	Ecotoopgroep	A12	1950	1951	1.264847668	0.929044035	1.722027764
483	Ecotoopgroep	A12	1950	1952	1.294528728	0.983788983	1.703418778
484	Ecotoopgroep	A12	1950	1953	1.323752668	1.031270988	1.699185905
485	Ecotoopgroep	A12	1950	1954	1.353095425	1.070755469	1.709883613
486	Ecotoopgroep	A12	1950	1955	1.383134218	1.103131458	1.734208784
487	Ecotoopgroep	A12	1950	1956	1.414331284	1.130727356	1.769067467
488	Ecotoopgroep	A12	1950	1957	1.446934429	1.156407478	1.810451144
489	Ecotoopgroep	A12	1950	1958	1.48090676	1.182604849	1.854452764
490	Ecotoopgroep	A12	1950	1959	1.51589744	1.210778623	1.897906854
491	Ecotoopgroep	A12	1950	1960	1.551260603	1.241306725	1.938609862
492	Ecotoopgroep	A12	1950	1961	1.586120929	1.273638567	1.975269647
493	Ecotoopgroep	A12	1950	1962	1.619473786	1.306572429	2.007309573
494	Ecotoopgroep	A12	1950	1963	1.650298568	1.338578822	2.034609631
495	Ecotoopgroep	A12	1950	1964	1.677660109	1.368108086	2.057252253
496	Ecotoopgroep	A12	1950	1965	1.700777188	1.393824373	2.075328212
497	Ecotoopgroep	A12	1950	1966	1.719048089	1.414727769	2.088830372
498	Ecotoopgroep	A12	1950	1967	1.732036327	1.430163359	2.097627392
499	Ecotoopgroep	A12	1950	1968	1.739429739	1.439750984	2.101485502
500	Ecotoopgroep	A12	1950	1969	1.740990382	1.443284047	2.100104632
501	Ecotoopgroep	A12	1950	1970	1.736511663	1.440638861	2.093149669
502	Ecotoopgroep	A12	1950	1971	1.725795411	1.431719021	2.080275359
503	Ecotoopgroep	A12	1950	1972	1.70865747	1.416443534	2.06115548
504	Ecotoopgroep	A12	1950	1973	1.68496648	1.394776802	2.035531444
505	Ecotoopgroep	A12	1950	1974	1.654715912	1.36679189	2.003293091
506	Ecotoopgroep	A12	1950	1975	1.618122394	1.332753819	1.964593944
507	Ecotoopgroep	A12	1950	1976	1.575733141	1.293206851	1.919982817
508	Ecotoopgroep	A12	1950	1977	1.528513962	1.249049366	1.870506479
509	Ecotoopgroep	A12	1950	1978	1.477882512	1.201580664	1.817719595
510	Ecotoopgroep	A12	1950	1979	1.425656871	1.152501745	1.763552658
511	Ecotoopgroep	A12	1950	1980	1.373910874	1.103847222	1.710047416
512	Ecotoopgroep	A12	1950	1981	1.32475894	1.057830248	1.659043359
513	Ecotoopgroep	A12	1950	1982	1.28011903	1.016610487	1.611929793
514	Ecotoopgroep	A12	1950	1983	1.241508061	0.982036799	1.569536159
515	Ecotoopgroep	A12	1950	1984	1.209907371	0.955435645	1.532155361
516	Ecotoopgroep	A12	1950	1985	1.185708462	0.937492978	1.499642759
517	Ecotoopgroep	A12	1950	1986	1.16872682	0.928232623	1.471530246
518	Ecotoopgroep	A12	1950	1987	1.158262687	0.927063923	1.447119684
519	Ecotoopgroep	A12	1950	1988	1.153190227	0.932869475	1.425545304
520	Ecotoopgroep	A12	1950	1989	1.152063612	0.944118219	1.405809715
521	Ecotoopgroep	A12	1950	1990	1.153233547	0.959001602	1.386804372
522	Ecotoopgroep	A12	1950	1991	1.154968703	0.975591387	1.367327268
523	Ecotoopgroep	A12	1950	1992	1.155574862	0.992008791	1.34611031
524	Ecotoopgroep	A12	1950	1993	1.15350377	1.006584882	1.321866612
525	Ecotoopgroep	A12	1950	1994	1.147445702	1.017989961	1.29336407
526	Ecotoopgroep	A12	1950	1995	1.136404183	1.025317152	1.259526834
527	Ecotoopgroep	A12	1950	1996	1.119755566	1.028117759	1.219561199
528	Ecotoopgroep	A12	1950	1997	1.097297248	1.026395661	1.17309659
529	Ecotoopgroep	A12	1950	1998	1.069284871	1.020570958	1.120323997
530	Ecotoopgroep	A12	1950	1999	1.036452086	1.011420534	1.062103142
531	Ecotoopgroep	A12	1950	2001	0.961542212	0.936217598	0.987551854
532	Ecotoopgroep	A12	1950	2002	0.922998957	0.873405141	0.975408815
533	Ecotoopgroep	A12	1950	2003	0.886449456	0.814372515	0.964905646
534	Ecotoopgroep	A12	1950	2004	0.853968191	0.761779912	0.957312813
535	Ecotoopgroep	A12	1950	2005	0.827478759	0.71788752	0.953799973
536	Ecotoopgroep	A12	1950	2006	0.808652185	0.684423304	0.955429707
537	Ecotoopgroep	A12	1950	2007	0.798857644	0.66257145	0.963176932
538	Ecotoopgroep	A12	1950	2008	0.799152016	0.653031102	0.977968649
539	Ecotoopgroep	A12	1950	2009	0.810280277	0.656068993	1.000739456
540	Ecotoopgroep	A12	1950	2010	0.832656714	0.671497936	1.032493425
541	Ecotoopgroep	A12	1950	2011	0.866307652	0.698556583	1.074342388
542	Ecotoopgroep	A12	1950	2012	0.910777886	0.735747284	1.127447393
543	Ecotoopgroep	A12	1950	2013	0.965031199	0.780790213	1.192747038
544	Ecotoopgroep	A12	1950	2014	1.027401117	0.830876633	1.270408883
545	Ecotoopgroep	A12	1950	2015	1.09565576	0.883216892	1.359192238
546	Ecotoopgroep	A12	1950	2016	1.167214837	0.935582067	1.456195585
547	Ecotoopgroep	A12	1950	2017	1.23949907	0.986529053	1.557336746
548	Ecotoopgroep	A12	1950	2018	1.310331168	1.035331313	1.658375197
549	Ecotoopgroep	A12	1990	1990	1.214884426	0.885217062	1.667324583
550	Ecotoopgroep	A12	1990	1991	1.192696808	0.893885615	1.591395645
551	Ecotoopgroep	A12	1990	1992	1.169358939	0.90274341	1.51471649
552	Ecotoopgroep	A12	1990	1993	1.145177156	0.911949774	1.438051476
553	Ecotoopgroep	A12	1990	1994	1.120601499	0.921687081	1.362444744
554	Ecotoopgroep	A12	1990	1995	1.096197338	0.932140736	1.289127871
555	Ecotoopgroep	A12	1990	1996	1.072610608	0.943479964	1.219414891
556	Ecotoopgroep	A12	1990	1997	1.050528676	0.955843734	1.154593014
557	Ecotoopgroep	A12	1990	1998	1.030640539	0.969335993	1.09582222
558	Ecotoopgroep	A12	1990	1999	1.013600668	0.984032595	1.044057199
559	Ecotoopgroep	A12	1990	2001	0.990345766	0.964083031	1.017323929
560	Ecotoopgroep	A12	1990	2002	0.985049679	0.936473642	1.036145415
561	Ecotoopgroep	A12	1990	2003	0.984422263	0.917086747	1.056701774
562	Ecotoopgroep	A12	1990	2004	0.988670323	0.905592616	1.079369454
563	Ecotoopgroep	A12	1990	2005	0.997894669	0.901413454	1.104702583
564	Ecotoopgroep	A12	1990	2006	1.012086144	0.903714463	1.133453546
565	Ecotoopgroep	A12	1990	2007	1.031119414	0.911411	1.166550816
566	Ecotoopgroep	A12	1990	2008	1.054745601	0.923224784	1.20500262
567	Ecotoopgroep	A12	1990	2009	1.082586407	0.937811712	1.249710696
568	Ecotoopgroep	A12	1990	2010	1.114133552	0.953940484	1.30122748
569	Ecotoopgroep	A12	1990	2011	1.148757685	0.97065119	1.359545255
570	Ecotoopgroep	A12	1990	2012	1.18573003	0.987322155	1.424009072
571	Ecotoopgroep	A12	1990	2013	1.224257867	1.003632085	1.49338323
572	Ecotoopgroep	A12	1990	2014	1.26353174	1.019463448	1.566032075
573	Ecotoopgroep	A12	1990	2015	1.302779207	1.034803655	1.640150432
574	Ecotoopgroep	A12	1990	2016	1.341318026	1.049676238	1.713989496
575	Ecotoopgroep	A12	1990	2017	1.378601877	1.064107969	1.786043514
576	Ecotoopgroep	A12	1990	2018	1.414253853	1.078124206	1.855179533
577	Ecotoopgroep	A15	1950	1950	1.633539888	1.242675582	2.147344492
578	Ecotoopgroep	A15	1950	1951	1.641541324	1.273659138	2.115682162
579	Ecotoopgroep	A15	1950	1952	1.649028978	1.301020493	2.090125854
580	Ecotoopgroep	A15	1950	1953	1.656084677	1.32407063	2.071352084
581	Ecotoopgroep	A15	1950	1954	1.662809852	1.342415339	2.059672981
582	Ecotoopgroep	A15	1950	1955	1.669302581	1.356122406	2.054807955
583	Ecotoopgroep	A15	1950	1956	1.675633719	1.365756307	2.055819436
584	Ecotoopgroep	A15	1950	1957	1.68182404	1.372244926	2.061244351
585	Ecotoopgroep	A15	1950	1958	1.687825022	1.376637795	2.069355726
586	Ecotoopgroep	A15	1950	1959	1.693505859	1.379864076	2.07843812
587	Ecotoopgroep	A15	1950	1960	1.698648665	1.382569356	2.086989182
588	Ecotoopgroep	A15	1950	1961	1.702952714	1.385050965	2.093820386
589	Ecotoopgroep	A15	1950	1962	1.706047293	1.387272213	2.098072274
590	Ecotoopgroep	A15	1950	1963	1.707511553	1.388925607	2.09917341
591	Ecotoopgroep	A15	1950	1964	1.70689893	1.389519737	2.096770473
592	Ecotoopgroep	A15	1950	1965	1.703763426	1.388471801	2.090650893
